transaction_amount,device_change,merchant_risk,geo_velocity,hour_of_day,fraud_label
1132.845629264726,0,0.5347705844296091,52.161061357831684,2,0
1605.404136579891,0,0.4820477932894397,81.63194183454357,1,0
1596.7443602761064,0,0.22390622145345343,136.8690548814457,0,0
325.7340133809096,0,0.11817037415812123,99.97346863010925,13,0
1852.1701214390764,0,0.15092363257119137,95.52363770903757,16,0
368.7540059821629,0,0.46424696692372014,23.636810372292643,12,0
1716.2731021708287,1,0.19983486902032335,22.152930138526436,18,0
1763.3525684137917,1,0.2856354602526969,96.12523301449524,22,0
654.5167848924009,0,0.35084958300321245,11.794700309082074,14,0
994.5928560227076,1,0.46273408422508144,53.40611248553357,13,0
647.1476657570321,1,0.1566156116295627,105.04586645429288,1,0
1092.5394848556323,0,0.3031832026387308,30.883786386161205,6,0
1045.9828579071293,0,0.34253645457134774,160.26779811809033,16,0
1589.83026613467,0,0.3704135319857699,141.1968172118945,17,0
1855.1543730598041,1,0.5091803206976083,1.4290000830849863,5,0
1897.841905394978,0,0.18583909752160846,33.381437840900645,20,0
918.915986710849,0,0.5039157259133111,-34.288862224747504,7,0
1095.389063127736,0,0.4464392138483261,40.870431872593336,1,0
358.2809038895249,0,0.3779354070994797,118.31942382861996,0,0
797.0649667519056,0,0.449763935201286,59.30525288625715,15,0
1682.4258165487288,0,0.30600886947582817,103.03986218079837,6,0
2007.7914117741159,0,0.1691987929840623,3.8832840859127913,21,0
582.825564060039,1,0.43288262013268364,119.89876272909527,23,0
903.767870423553,1,0.3623361533428111,52.24453860358251,10,0
1186.7971215205364,0,0.41968740027138773,80.60848411414526,14,0
1340.0805794098035,1,0.26899939051424504,75.35627493034737,12,0
795.1982400391769,0,0.5534332886699179,16.422573955385808,23,0
1412.0305222320449,0,0.3936849342877885,22.345783413010885,1,0
963.0803264645419,0,0.14270124214543692,128.3897234501713,13,0
1192.7738645608604,1,0.3249019953522143,99.94960787508478,23,0
1473.1421240018499,1,0.47817802737181714,132.50245207767134,5,0
1203.211134905469,0,0.49706728086613616,96.23291177512591,8,0
981.8070547367157,1,0.3472985263818794,87.14953174046083,6,0
1145.1950980370846,0,0.5473737854156505,-6.300530933338322,17,0
1155.8185203973323,0,0.23383421859714879,66.4816651619415,23,0
1014.9944850589361,0,0.3052993486191333,78.6307839798128,8,0
1070.6019686664488,0,0.5492984552844851,177.6553599136287,22,0
1999.3235852523585,0,0.5481283582357894,114.34783160493387,3,0
1480.4597239706193,1,0.44285638441234043,156.80305908547643,8,0
1052.25984098542,0,0.5294902735611101,109.87688529473641,3,0
1548.477202255368,0,0.14438663347811634,44.43483865252603,11,0
1033.0902551219951,0,0.5324974881038882,85.85621080749257,3,0
1786.5623187933206,0,0.2603099532751134,91.81118231321165,23,0
1384.821096099047,1,0.18916575621410817,33.04222151146591,19,0
1146.3489279978855,0,0.21968491817102317,60.78063117035394,13,0
1423.8584629051388,0,0.3089842540069435,69.7116503161414,23,0
414.56192396575034,1,0.22559600230223362,160.2809916282559,23,0
636.6162655450973,0,0.26028379300824955,-24.037026269548917,6,0
603.0374968004722,0,0.16748924303582105,140.29092103580217,12,0
1271.4715473818533,0,0.24808838277949927,33.16023825203086,21,0
2066.257499742546,0,0.3861419072710006,11.396040636519302,7,0
2315.650073096316,0,0.320926854045532,138.9971065019232,22,0
1519.0255507203785,0,0.2733593806179556,116.59490346171906,4,0
1450.4222374722285,1,0.47322606442855697,142.7259351190595,11,0
299.47113292363053,1,0.5467549856966589,120.03509737727884,12,0
928.6631001329891,0,0.47839461145119855,182.99225008687011,19,0
806.1081240458806,0,0.26600035105883957,107.93619184722426,13,0
889.5762008744421,1,0.4722210839187768,72.17613119384208,17,0
1115.9280907076052,0,0.1759900912370256,97.14631886606713,23,0
3155.271994318646,1,0.8990082546986019,282.0216577948829,19,1
3858.9053998878176,1,0.9403411029288382,372.1294945685148,3,1
1573.9551280587668,1,0.5038511845220285,47.40557087343096,20,0
663.6284871300968,0,0.22317412362115094,64.55199927010463,17,0
1319.6234320555748,0,0.1316267044493398,-25.229139938266613,6,0
2237.0413348749867,0,0.16585476760317755,86.90392042087734,14,0
740.3077042067882,1,0.5293724842647901,-14.306435197551309,20,0
-65.1437613731648,0,0.41689164237364384,82.65296564663095,5,0
1056.9978890599446,1,0.22660058168498834,123.26448780676249,15,0
1750.4798174992857,0,0.3776479126640907,56.15617696780822,19,0
2179.173727110297,0,0.3637898112126752,163.85579350934353,23,0
585.2252027737916,0,0.42771798922033066,6.974955029075602,7,0
1448.349611618261,0,0.21659377721080816,139.56303408159164,20,0
967.3447716099733,1,0.5322014935971988,113.75685282034604,15,0
1147.0258228479322,0,0.2546842810400064,-5.801662415534452,21,0
3352.011560042666,1,0.6576960084472414,135.66610089161392,15,1
448.51483580242336,0,0.10806232318610745,76.8127357248017,2,0
1326.8698307472866,0,0.2863285649470736,36.12579889221841,16,0
1433.8465858827167,0,0.2758549089794041,9.645640260799155,8,0
1742.8931624696736,0,0.3717422142915072,68.9990986170163,2,0
1248.9915767354478,1,0.13636813088859825,73.62965638050201,19,0
1354.0252697520511,0,0.4950656868630542,85.13227642698322,6,0
1004.1757162891045,0,0.20889040088378427,65.11019218880199,17,0
1334.5634706225537,0,0.4385189074410051,111.66126550575467,11,0
1028.4038622512949,0,0.5016060616220466,60.61850836683768,18,0
1510.7859449280254,0,0.38093847812075654,-16.748205862023553,15,0
1015.194831978183,1,0.4704416033609927,72.53192521751794,21,0
1388.5501969510933,0,0.43093015610750274,-38.37388266866391,23,0
1185.3685931575108,0,0.27776489857600384,97.68853154456947,16,0
1763.025125386084,0,0.5044292695167827,31.034988485868233,19,0
1174.3031382057568,1,0.247350684942764,88.16801774579002,14,0
313.48376589655925,0,0.3856064588757586,145.70374907623022,0,0
1830.960750356996,0,0.4726988695707698,32.562565236599994,1,0
747.1338495686905,0,0.28947795490625383,133.0628129256059,7,0
873.1168306755901,0,0.2513838038087125,58.330521665692345,21,0
902.169352978254,0,0.3296730050864114,167.65974010327926,1,0
1887.2190465854087,0,0.5089817471745768,61.74236934008933,18,0
132.16289301065217,0,0.5649608815728324,37.97535072466543,8,0
2768.874266829997,0,0.3725417064299451,114.36192251976442,8,0
1728.0284045330259,1,0.43073310266182596,58.2105135188182,12,0
1311.6194570645798,0,0.5516368111194571,37.927524293549574,5,0
1172.5529996918567,0,0.1492734257064712,56.10800746481044,14,0
1342.7770374288284,0,0.21603928893308252,77.76967339084993,18,0
1460.561214189669,0,0.4544500031257912,147.1090065622427,20,0
1522.6077929750286,0,0.5118722309561499,-16.70438727297885,14,0
1477.8022330017243,0,0.5285145141652889,81.15403294752103,17,0
1244.7903406276243,0,0.3075535884274663,111.24517973270216,6,0
1101.330789846337,0,0.14466995114593342,89.67242874958981,10,0
1124.3633581732443,1,0.31889073864981,145.4932584716767,7,0
1102.5458598236596,0,0.2153672951035269,76.28273351207379,5,0
1766.8850484335321,1,0.2455982274983121,70.77242789070274,7,0
1496.778361140431,0,0.48613377841875294,109.61647735066717,1,0
-270.19431733214014,0,0.13776354301294344,84.96569074756748,18,0
1527.9503882648805,0,0.5137906087403511,60.47956308597645,15,0
1297.3680973593873,0,0.31383454291208457,105.80720197931899,6,0
1190.6456217770512,0,0.3980319655502975,47.37358533916774,9,0
1005.740773455557,0,0.1448261156178395,49.441142399033644,11,0
1762.0563599930067,1,0.26867953917863985,53.60029891171932,16,0
1673.763231061429,1,0.1448504595074229,147.65345800832037,6,0
813.5611660881955,0,0.5807718614405548,-81.05081779928568,21,0
1403.5261435622676,0,0.5036308246631253,99.77994173814712,7,0
714.171632729357,0,0.3298163771782301,81.71359071001112,6,0
510.19091760553476,0,0.21180127416183556,-4.043522961906021,3,0
886.6413877050175,0,0.5667275526249261,95.48633895680011,2,0
1631.1967361913794,1,0.2722982978634859,103.7875995915766,18,0
1676.5625226880434,0,0.18049221584368738,109.48196156787,14,0
1456.5427100486465,0,0.3815821942269775,-52.59140315224744,3,0
1562.5478934239986,0,0.5718870601724081,148.31947059272193,8,0
1458.0891435574792,0,0.1019151452501613,43.11316476575796,12,0
879.2592023885238,0,0.21906242162699938,114.3283873376588,17,0
1415.9612723369703,0,0.5692238202052038,117.0536890341143,20,0
1600.204762613841,0,0.18554298342858103,36.16514571903535,15,0
1577.1456649067873,0,0.15662172581990993,113.02299761757752,0,0
1794.4566857373215,0,0.3850936078999022,60.72533795438209,3,0
1554.151923600532,1,0.530921911647415,-23.568858966907868,17,0
1375.7241037707915,0,0.33855490884696304,138.38709627638895,7,0
1735.0751191582137,0,0.5972821283422624,41.247751849188006,19,0
1186.73937037547,0,0.4395858497689964,37.275326863097284,15,0
759.0626743861411,0,0.13703745360522387,59.84670659816389,20,0
1118.4665180281181,0,0.5964160658409877,93.61183626636941,10,0
827.5486775967754,1,0.30394711839009525,77.13647945889488,19,0
862.4108625128092,0,0.24370126692274127,107.40334623535853,20,0
1127.740664642241,0,0.37893959178894276,13.025531673567059,20,0
803.7900395000194,0,0.2521537959104322,42.880681478463266,20,0
1046.0192351804799,0,0.14322875356007617,74.20014638392333,18,0
253.19266652310716,1,0.10071417153958837,174.89436463293526,22,0
1306.6468536864693,1,0.3247916764601312,74.3093730793121,18,0
3716.1545760221857,1,0.8522541179932321,233.80451830586725,17,1
791.4556844659047,0,0.38615759281503825,81.92775843921588,18,0
1529.6228342162026,0,0.5996036494717204,55.817068128121576,10,0
1668.7850688132792,1,0.2434233228236,67.66377879427797,2,0
396.22006781551295,0,0.24022753238002767,71.57901439855594,7,0
818.6376107168928,1,0.1798747301169721,110.18228694803693,19,0
815.4288251063508,0,0.1820317941326676,148.73056337882772,18,0
730.0484494455677,0,0.2425932980050239,97.98404238431606,9,0
1614.7374209658742,0,0.49642002263676355,139.35388393708777,15,0
1103.0869306135983,1,0.5528783953182239,31.760513118515725,4,0
1067.7425793446946,1,0.5875435848538406,59.26847455929847,19,0
198.0688177966233,0,0.21614482704822632,43.78487328961666,8,0
1517.7090151046132,0,0.5406487728070458,95.72222954374263,7,0
580.3708025732637,0,0.2641275446386685,62.052080741029314,10,0
1229.966315133164,0,0.1564202722584422,116.48864685170977,15,0
2541.039996849137,0,0.8884218643591487,445.2917382489511,6,1
1880.3292979193257,0,0.4180528173218093,82.15154866606407,14,0
545.5898004404439,1,0.18236544804053087,114.34289555061281,23,0
-309.7560779104126,0,0.31491562875650125,-23.26513875203051,20,0
1291.9247723768474,1,0.24362884743853383,186.08156536651018,19,0
2100.255590755427,0,0.46839728435509853,65.84240575600622,22,0
3096.025061374609,1,0.658438626216528,377.8575167939374,16,1
3490.8143781843332,1,0.9292014297787738,358.29999385168685,5,1
954.1819071839764,0,0.12737249112979757,81.67217339865755,14,0
1603.5612983186552,0,0.2775076330681233,75.90528102137534,7,0
713.2269001477657,0,0.3409500835549887,129.5595556463333,6,0
1438.1788846781096,0,0.35156677737415987,117.3722485713528,1,0
1452.7350795833133,0,0.25796791119281837,94.89380955119226,12,0
1730.10495374944,0,0.464620124548784,102.50778169733238,22,0
2579.8300194555386,0,0.5373735367444874,74.78207752809567,5,0
1396.2079835893835,1,0.5693596509889315,168.77454246200242,4,0
945.5181871462506,1,0.5025466883997631,6.04019908211167,19,0
1187.2128439040027,0,0.5252900986532997,86.98258371079483,0,0
315.4620475554409,0,0.3752726503099978,83.251231559439,17,0
852.6434344554709,0,0.5129441132134073,120.66402030322965,14,0
2632.892589704848,1,0.8651439150538662,436.7462004161351,22,1
937.9558010327037,0,0.29923938105460723,-7.183630119826802,9,0
1276.177436016861,0,0.25845650690927213,87.84115080490966,2,0
788.7900338088997,0,0.3336936677239627,94.0615246109302,4,0
1760.5153336622357,0,0.2427898081193182,154.47997047238243,23,0
1200.1035324590985,0,0.5808057211272234,16.481897683745693,12,0
1195.3498394306928,0,0.2564223140028341,137.734688335836,7,0
1036.052641743541,0,0.14902226905546992,198.37071820135606,21,0
1277.5953419294897,0,0.36340858302520673,61.11175562387615,20,0
1612.5491323338174,0,0.1285495392225882,15.452889025338791,1,0
766.4348921445498,0,0.15527158315429027,59.65128168133144,8,0
870.9417554623717,1,0.20969469459812315,80.70024836856904,16,0
1048.1369856116676,0,0.3321751249410708,108.18939375034573,17,0
527.0645382633926,1,0.3166254661545139,50.430263508097624,12,0
790.3710701392511,0,0.4998459310013956,157.7599267073671,0,0
961.8895632276705,0,0.4697373269420567,24.273384249596916,11,0
1637.1945903563637,1,0.31315914699535063,-6.960257608640006,19,0
1331.2806645009625,0,0.266852103787815,135.33552121436588,19,0
1296.794955683772,1,0.25823439203074927,-33.73105156030998,20,0
1625.4489810839862,0,0.48699754364700454,69.7935115563642,4,0
1131.3141058003016,1,0.12603620311063488,235.88405646040238,7,0
1395.2324249644448,0,0.10641082475530292,79.39782235200343,14,0
1148.389123533752,0,0.497772195963324,23.961617465187516,2,0
1332.6811746998142,0,0.3385731879945246,77.13012681066031,5,0
908.620671194209,1,0.165440569276788,77.45996056902332,12,0
-19.408579138214463,1,0.21778296729725063,88.03249701765583,11,0
1132.8604189068478,1,0.5662519765486913,113.11314910798097,18,0
1911.37406804997,1,0.529751487812449,28.044441581613043,17,0
1663.1077011207963,0,0.4548925251119863,164.37740276183968,23,0
1682.6987422955854,0,0.3411126151686633,92.25571421863089,0,0
1818.065360903109,0,0.36016181309569284,116.3397023200902,6,0
1244.3287954807188,0,0.5876222676419793,48.59253001221787,11,0
1298.6578537027979,0,0.5828852219421435,144.3191068497767,9,0
891.174052282825,0,0.20763452289291714,67.14737955934676,11,0
1041.963571986475,0,0.5055522831526591,93.87762567467658,10,0
1507.8855748855708,0,0.1986213330835084,33.34469614064454,3,0
1801.9422185844082,0,0.2067687389419757,30.153418679893655,18,0
1130.2768621595003,0,0.43804651708228837,114.41026532264414,5,0
974.9053675742942,0,0.30250054929377423,57.8196584896307,8,0
1200.2639794282986,0,0.5657722035532601,37.30884562478115,19,0
1500.6033744645574,0,0.14450486744800442,47.84083289864848,9,0
478.0725919332291,0,0.3557628204047465,114.94765358587105,4,0
51.909523431380876,0,0.5592607652215607,48.548106939819455,12,0
924.7315752542082,0,0.5520568302397526,74.1172534198918,8,0
3344.0333177528555,1,0.8381659206480434,314.2301235011176,1,1
945.9299011763445,0,0.2833188500482282,-15.867444300514947,17,0
1126.1098405912642,0,0.4095607000233481,6.443679731324096,20,0
973.3757954884933,0,0.1796974423857011,96.81389446237813,0,0
1926.2337672353729,0,0.5840110860228693,43.148531942365146,23,0
1363.37238230116,1,0.5573746643638302,132.8362455640209,20,0
1350.2371798054141,1,0.1834750895172346,128.34035521252721,11,0
1511.103572021701,0,0.16057773063049272,115.95843331777186,9,0
3041.5567086458395,1,0.6066686202398532,29.470562724409405,1,1
1719.5558937101343,0,0.5547218320183156,75.84553361284084,8,0
1162.11785673227,0,0.1968119048977304,112.44409629519195,1,0
1535.2403086206064,1,0.3081424642721774,50.779951170198444,22,0
664.0713834799222,0,0.3244256828260015,202.61849564343618,23,0
423.12061699196784,0,0.3995055221067838,179.18168262180097,21,0
1608.9448290125142,0,0.1358676718737125,80.5940217258896,13,0
1388.2047630487582,1,0.21337930870025798,99.32931149525962,10,0
748.9742228212448,0,0.5657451934594631,147.96487996824027,22,0
765.1684593626528,0,0.5542050536342847,72.64302475929465,10,0
1762.7173922073848,0,0.4906453237028461,47.16879646001476,16,0
3886.546253390013,1,0.7627094994288021,257.33367447781364,3,1
2021.3364766279817,0,0.2635033842480511,83.92196230418351,12,0
749.6896326760657,0,0.41397936767145393,89.14972248226302,6,0
1519.1959628041914,1,0.23759510588673785,38.28643284660173,15,0
1035.6907621255077,1,0.5547933475268887,-5.883607418169817,0,0
1501.5937155411716,1,0.416944730916221,91.80712049395505,12,0
927.9429989429037,0,0.1359533586582228,125.24810207470999,0,0
1118.603546963853,1,0.5545027944178516,68.7096625461979,10,0
1220.4595876978606,0,0.5788833290881112,151.82147597794335,5,0
698.9062721092637,0,0.13885620919586275,44.80418372922278,19,0
1570.4121727100628,0,0.3661801174306575,27.264777251704004,2,0
943.3932167642074,0,0.2516821411070852,76.63848464019344,11,0
1085.7000423299908,0,0.2964195382407012,75.87037123243547,4,0
702.8253126957438,0,0.18982560897767095,118.49843656676113,8,0
-81.16682939765519,0,0.3890360510062063,41.25185879680076,11,0
1104.4861186999156,1,0.5789896766244453,148.4047118407449,9,0
2406.307710806458,0,0.3515363001358045,178.3458481254127,18,0
1592.302143949012,0,0.14145729069724058,78.0427986515829,4,0
1190.3698101328027,0,0.41000066673870417,142.48552100921592,4,0
1068.554585395866,0,0.27011149722562855,27.175146468736997,8,0
1211.2329464060233,0,0.5279625947956489,133.76107705909578,19,0
1473.559557587605,0,0.31733907415823515,132.36382042797314,16,0
609.5935923455776,0,0.1964198044711228,123.17186400949393,9,0
1757.160847334436,0,0.19555281134557248,79.2218455564853,20,0
1557.690657720622,0,0.4843820903605802,-67.71244706210155,0,0
1559.0928628539673,1,0.23279379915367995,47.91364281739353,21,0
1419.2378694048637,0,0.4836166970796115,48.704199115769896,15,0
1209.808328846995,0,0.2029436553832997,31.087253096976134,14,0
1536.43061798341,1,0.2608431843506547,86.11215022735331,22,0
1495.907066870689,0,0.3327434862198497,59.05182772393827,16,0
1022.979644529488,0,0.5715979248467253,38.7693995117489,19,0
913.1991135515495,1,0.5658657123769123,27.05999258760901,12,0
1250.9281476309934,0,0.2034359377111439,44.22435072573857,0,0
1974.5100757475936,0,0.2791095206215364,136.0749605924964,7,0
580.4464621730496,0,0.17469969422688617,46.94874726862529,4,0
466.23736712378,0,0.3549925396567486,54.25306467833638,5,0
1282.3804206182583,0,0.33029127534733327,57.165119248837684,22,0
1225.443850928009,0,0.5503800812253662,96.94967569047098,19,0
1286.670832185204,0,0.5650026888955363,102.81247442642663,13,0
1321.9765989542502,0,0.291783695503646,-72.2328269621581,21,0
1088.3988726825974,0,0.3458689715094947,131.0817606913804,22,0
1944.931719301041,0,0.5481181245730665,151.8184017121877,10,0
2122.9799304838384,1,0.9659368599406619,243.15535073335843,5,1
785.751487609877,0,0.10182815567232464,31.385087763258262,10,0
1148.3726199254763,0,0.2600297820917913,57.48733061108643,12,0
378.40559442291635,1,0.3108871209680629,42.19979902716976,11,0
1112.0727977839645,0,0.21485814184161586,91.19634369733032,21,0
2030.7350828640092,0,0.19978580794796938,-17.326264317943213,1,0
1210.443244147981,0,0.11889225329783984,24.103619598163014,20,0
1315.3504528593417,0,0.42168486253488024,156.95986000874538,2,0
569.9176174137099,1,0.23125514524158283,33.58900163259911,22,0
891.8192959802612,0,0.12617358921565655,142.17141390514624,3,0
1012.4018098380316,1,0.21548965526403183,97.76690977950685,16,0
1041.142451621883,0,0.5009569764180632,-10.463385729412906,21,0
1840.8218975018845,0,0.5257445908232733,111.7664597608103,5,0
1478.8455303625624,0,0.34153312259665136,74.11663489035733,6,0
644.271021531484,1,0.3080353352043431,57.226647187512974,14,0
1323.2523892160025,0,0.5889268467508909,92.2478546586002,10,0
1449.1108742483925,0,0.20028232979403496,103.73167427833961,23,0
1770.0745192606332,0,0.20767964142730425,115.37959109873097,2,0
1990.2703432841868,0,0.24593358851819988,138.91264237740012,5,0
692.4529040860657,1,0.18637865914054366,100.40679563891781,1,0
794.571244394831,0,0.28968279910209327,11.21829556068191,13,0
571.2110705426919,0,0.5554171134948769,56.31772711744045,8,0
1082.9900704465094,0,0.4076739203142872,227.15241676343106,17,0
1433.1791872231672,0,0.30597327430613186,116.22455301908639,18,0
3607.142871829412,0,0.6437929464275975,205.6736535182097,11,1
1162.0244881787387,0,0.12423211623791117,149.77170410995927,12,0
1040.076238372578,0,0.2051380889509307,92.09010357778743,11,0
1275.8789961243701,1,0.3829443025508795,95.07035348905588,11,0
782.4285491849885,0,0.40777631159658956,78.17099800615772,17,0
2244.7693608473865,0,0.11977875328130658,-6.890230792324971,8,0
396.1694864409707,0,0.30151937895356606,80.90236262341121,16,0
1292.3702894478622,0,0.4245769824154364,140.53372762710984,20,0
2211.8031096148197,0,0.4490352732017008,50.01800025893982,15,0
1203.399922279999,1,0.4190699512581346,100.59764995309048,16,0
1104.9804824992527,0,0.2602816121804623,122.57955229465986,20,0
1021.2772885947863,0,0.14676006179895476,34.515978034376225,23,0
1109.8041591187962,1,0.31355622320966703,57.434856782816766,7,0
1886.4242373382651,0,0.16437721868402774,29.10442547614204,10,0
94.06904433524664,0,0.5738118292603336,38.891719665529656,23,0
1966.7168506481628,0,0.33758543301131416,15.619735817346935,1,0
488.0214237749275,1,0.25862958717843376,34.97757693109866,7,0
1066.6738353827927,0,0.4831520355594501,150.97278403989196,11,0
985.377789850669,0,0.34897429629113197,34.22614854548537,20,0
1494.27663488536,1,0.25501701200622506,86.3229609530345,0,0
400.93782405812624,0,0.5059838711954009,54.85656231645221,22,0
1932.7796040654364,0,0.6937300262602107,323.44767450012176,12,1
2518.905884839029,1,0.6078605930987391,42.28801462261259,21,1
518.4129977035948,0,0.12348221120383365,123.20349910694735,20,0
1294.853083805198,0,0.383161440083266,95.30672765513776,16,0
869.0089111016955,1,0.4816474559986408,68.44702315795507,13,0
1412.9436030965178,0,0.1682515060417911,20.406264790437504,13,0
1209.573888707876,0,0.21433537569230168,177.17644405610986,15,0
879.2565454778452,1,0.5412475525340682,42.01634911237233,16,0
1443.936142435537,1,0.11006086092653702,113.18231735164207,5,0
2102.1740548933717,0,0.47636356891298803,132.97827863116987,6,0
1104.5481041363507,0,0.33688664625721143,52.235975154733524,0,0
1559.878971074091,0,0.32338607941980346,131.9006263657981,14,0
553.3635210644181,0,0.1035482662474436,118.21066016694277,19,0
721.7818115909956,0,0.5096991154832464,166.39819176908827,20,0
1436.2031389401886,0,0.27991245031828327,56.532676678664444,17,0
1942.0580142679823,0,0.3703828156502714,15.706799136014254,12,0
1377.80667439283,0,0.4386503431678297,54.725512227774445,23,0
1043.4709847384229,0,0.4513147882189579,90.44267712671659,1,0
1199.6457027116771,0,0.5779900294130361,82.91063635425283,18,0
574.7961330151412,0,0.3656699766183046,60.32810518627248,14,0
1502.2576631776833,0,0.29985977548721376,-15.459872948862142,11,0
1641.1665311617046,0,0.576851813245854,103.52414980645533,14,0
973.9548335834598,0,0.4210551175127606,178.61722395411,17,0
964.9789261202493,0,0.24907517813827781,103.21256190615017,13,0
1332.9391148260243,0,0.16323212270178558,110.45677595267568,5,0
981.6401319797022,1,0.5212772507325907,108.62226530775509,11,0
1166.9336926870888,0,0.28109080139707576,99.85233349411999,19,0
2249.8608945832575,1,0.4302348606822156,126.58329834340475,22,0
1076.4871496270016,0,0.33540820968294904,99.76868405928329,5,0
1020.8299239893889,0,0.19946488989751918,64.3661415173362,8,0
3247.856568181622,1,0.680364535874209,237.34811030460497,3,1
